"ClienteID","Edad","Genero","CategoríaProducto","FechaCompra","Precio","Cantidad","Descuento","MétodoPago","TotalVenta"
4503,50,"M","Juguetes",2023-06-10,289.1,7,42.13,"Transferencia",1171.12
4504,30,"M","Juguetes",2023-02-02,327.48,4,46.72,"Tarjeta",697.93
4505,66,"M","Ropa",2023-02-04,173.66,2,50.46,"Transferencia",172.06
4506,70,"M","Hogar",2023-02-24,252.78,5,11.3,"Cash",1121.08
4507,65,"M","Electrónica",2023-04-28,254.03,9,87.82,"Cash",278.47
4508,70,"F","Juguetes",2023-11-29,244.92,10,9.72,"Tarjeta",2211.14
4509,48,"M","Alimentos",2023-03-09,15.48,7,0,"Transferencia",108.36
4510,23,"M","Electrónica",2023-12-23,393.6,2,55.02,"Transferencia",354.08
4511,24,"F","Ropa",2023-03-14,406.94,5,44.24,"Transferencia",1134.55
4512,56,"F","Ropa",2023-11-10,222.25,4,97.42,"Cash",22.94
4513,38,"M","Ropa",2023-05-17,117.69,6,9.01,"Cash",642.52
4514,42,"M","Alimentos",2023-10-01,456.02,4,15.48,"Tarjeta",1541.71
4515,37,"F","Ropa",2023-06-08,496.81,1,11.4,"Tarjeta",440.17
4516,63,"M","Alimentos",2023-10-02,133.98,9,91.86,"Tarjeta",98.15
4517,64,"F","Ropa",2023-12-11,321.91,6,31.88,"Cash",1315.71
4518,22,"F","Alimentos",2023-08-13,259.58,9,40.66,"Transferencia",1386.31
4519,48,"F","Hogar",2023-07-21,479.09,7,59.02,"Transferencia",1374.32
4520,65,"M","Hogar",2023-05-28,229.67,4,21.97,"Cash",716.85
4521,50,"M","Ropa",2023-07-14,305.54,8,76.63,"Transferencia",571.24
4522,27,"F","Juguetes",2023-05-06,38.06,4,80.03,"Transferencia",30.4
4523,32,"M","Electrónica",2023-09-25,37.12,6,5.69,"Cash",210.05
4524,46,"M","Juguetes",2023-05-02,452.3,5,1.64,"Transferencia",2224.41
4525,68,"M","Juguetes",2023-10-19,412.26,1,43.84,"Tarjeta",231.53
4526,70,"M","Alimentos",2023-01-24,27.66,9,49.17,"Tarjeta",126.54
4527,38,"F","Electrónica",2023-10-14,159.55,1,18.46,"Cash",130.1
4528,21,"F","Hogar",2023-06-30,491.24,10,54.05,"Cash",2257.25
4529,44,"F","Juguetes",2023-02-20,441.87,2,30.65,"Transferencia",612.87
4530,70,"F","Ropa",2023-07-06,164.14,9,29.72,"Tarjeta",1038.22
4531,48,"M","Ropa",2023-03-09,17.46,3,7.77,"Tarjeta",48.31
4532,35,"M","Juguetes",2023-02-09,239.41,5,38.53,"Transferencia",735.83
4533,26,"M","Ropa",2023-01-07,95.66,4,35.28,"Tarjeta",247.64
4534,49,"F","Hogar",2023-11-28,296.53,10,35.7,"Tarjeta",1906.69
4535,70,"M","Juguetes",2023-07-23,377.92,3,70.64,"Tarjeta",332.87
4536,50,"M","Alimentos",2023-10-07,140.7,10,76.23,"Transferencia",334.44
4537,50,"F","Alimentos",2023-02-03,15.09,1,58.16,"Cash",6.31
4538,44,"M","Juguetes",2023-05-14,470.19,2,17.55,"Transferencia",775.34
4539,25,"F","Juguetes",2023-11-05,143.9,4,64.48,"Cash",204.45
4540,38,"F","Electrónica",2023-05-31,191.15,4,53.04,"Transferencia",359.06
4541,66,"F","Electrónica",2023-12-09,498.51,7,26.4,"Cash",2568.32
4542,52,"F","Alimentos",2023-12-26,362.15,6,30.67,"Cash",1506.47
4543,45,"M","Juguetes",2023-05-16,54.94,9,26.93,"Tarjeta",361.3
4544,35,"M","Electrónica",2023-11-08,176.99,3,18.32,"Transferencia",433.7
4545,41,"M","Alimentos",2023-09-04,270.11,5,46.34,"Cash",724.71
4546,49,"F","Hogar",2023-08-10,41.41,10,73.25,"Transferencia",110.77
4547,68,"F","Electrónica",2023-07-11,129,5,57.16,"Transferencia",276.32
4548,54,"F","Ropa",2023-09-16,30.2,3,2.9,"Tarjeta",87.97
4549,21,"F","Ropa",2023-05-04,282.45,6,81.4,"Tarjeta",315.21
4550,49,"M","Hogar",2023-08-20,20.18,1,65.88,"Tarjeta",6.89
4551,57,"F","Ropa",2023-12-26,147.7,1,69.59,"Cash",44.92
4552,33,"M","Hogar",2023-02-12,425.75,9,19.93,"Cash",3068.08
4553,47,"M","Hogar",2023-09-18,331.43,10,84.73,"Cash",506.09
4554,21,"F","Alimentos",2023-07-16,175.64,8,24.68,"Transferencia",1058.34
4555,27,"M","Ropa",2023-07-09,368.97,9,66.19,"Tarjeta",1122.74
4556,62,"M","Juguetes",2023-10-06,295.07,4,80.07,"Transferencia",235.23
4557,42,"F","Juguetes",2023-03-28,34.61,1,33.14,"Tarjeta",23.14
4558,70,"M","Ropa",2023-01-24,188.2,10,2.78,"Tarjeta",1829.68
4559,65,"M","Ropa",2023-03-15,363.19,9,36.75,"Transferencia",2067.46
4560,36,"F","Ropa",2023-09-12,258.41,5,24.1,"Transferencia",980.67
4561,70,"M","Ropa",2023-09-27,31.39,8,0,"Transferencia",251.12
4562,56,"F","Ropa",2023-12-09,449.35,7,13.72,"Tarjeta",2713.89
4563,42,"F","Ropa",2023-09-18,116.27,5,40.98,"Tarjeta",343.11
4564,41,"M","Alimentos",2023-11-08,398.68,7,45.42,"Transferencia",1523.2
4565,55,"F","Juguetes",2023-08-31,450.18,3,65.1,"Cash",471.34
4566,36,"M","Alimentos",2023-03-01,455.55,8,25.48,"Tarjeta",2715.81
4567,52,"M","Ropa",2023-10-29,264.4,3,5.61,"Tarjeta",748.7
4568,57,"F","Ropa",2023-04-01,370.77,3,65.95,"Cash",378.74
4569,67,"M","Electrónica",2023-06-27,491.11,3,42.69,"Cash",844.37
4570,31,"M","Ropa",2023-05-15,409.7,7,15.29,"Transferencia",2429.4
4571,67,"M","Electrónica",2023-08-27,384.37,5,3.33,"Transferencia",1857.85
4572,59,"F","Juguetes",2023-12-26,61.61,1,79.11,"Cash",12.87
4573,64,"M","Alimentos",2023-07-27,478.28,8,54.9,"Tarjeta",1725.63
4574,44,"F","Electrónica",2023-10-23,94.87,8,52.7,"Cash",358.99
4575,44,"F","Alimentos",2023-07-28,24.57,6,6.97,"Transferencia",137.14
4576,29,"F","Hogar",2023-05-09,95.65,6,67.62,"Transferencia",185.83
4577,64,"F","Ropa",2023-03-08,159.73,8,71.05,"Tarjeta",369.93
4578,61,"M","Electrónica",2023-01-04,55.31,1,94.02,"Transferencia",3.31
4579,23,"M","Hogar",2023-08-29,105.04,7,26.42,"Transferencia",541.02
4580,61,"M","Juguetes",2023-12-11,139.87,7,84.48,"Cash",151.95
4581,19,"M","Electrónica",2023-10-20,460.79,8,67.54,NA,1196.58
4582,60,"F","Juguetes",2023-12-14,243.84,7,48.59,"Cash",877.51
4583,36,"M","Juguetes",2023-04-16,149.97,4,6.69,"Cash",559.75
4584,63,"M","Electrónica",2023-09-28,196.08,1,31.75,"Tarjeta",133.82
4585,29,"M","Electrónica",2023-06-30,204.69,3,60.31,"Tarjeta",243.72
4586,67,"M","Alimentos",2023-06-11,431.74,4,75.65,"Cash",420.51
4587,35,"F","Ropa",2023-03-20,175.96,4,8.04,"Cash",647.25
4588,46,"M","Hogar",2023-05-10,343.52,7,20.37,"Tarjeta",1914.81
4589,66,"M","Alimentos",2023-01-06,70.83,8,66.24,"Transferencia",191.3
4590,41,"F","Ropa",2023-07-16,113.29,4,42.94,"Tarjeta",258.57
4591,38,"M","Hogar",2023-07-11,440.11,1,64.86,"Transferencia",154.65
4592,58,"F","Hogar",2023-03-17,158.12,5,91.33,"Cash",68.55
4593,36,"F","Hogar",2023-11-16,171.99,3,65.55,"Transferencia",177.75
4594,52,"F","Ropa",2023-09-06,435.7,5,92.45,"Cash",164.48
4595,67,"F","Electrónica",2023-01-08,430.35,1,38.57,"Tarjeta",264.36
4596,34,"M","Juguetes",2023-10-07,28.85,1,35.41,"Transferencia",18.63
4597,44,"F","Juguetes",2023-08-09,160.04,4,96.87,"Transferencia",20.04
4598,28,"F","Juguetes",2023-05-22,183.02,2,17.53,"Transferencia",301.87
4599,49,"M","Alimentos",2023-05-07,326.33,7,81.43,"Tarjeta",424.2
4600,57,"M","Juguetes",2023-01-06,176.55,4,70.14,"Tarjeta",210.87
4601,32,"F","Juguetes",2023-03-23,125.78,2,66.95,"Tarjeta",83.14
4602,32,"F","Hogar",2023-10-05,137.6,8,57.93,"Tarjeta",463.11
4603,40,"F","Alimentos",2023-07-29,34.43,5,51.04,"Transferencia",84.28
4604,25,"F","Electrónica",2023-05-19,254.54,3,75.16,"Cash",189.68
4605,43,"F","Ropa",2023-12-25,238.78,1,47.25,"Tarjeta",125.96
4606,66,"M","Juguetes",2023-05-04,30.91,6,25.14,"Cash",138.84
4607,56,"M","Alimentos",2023-08-19,197.02,2,80.73,"Cash",75.93
4608,61,"M","Electrónica",2023-01-09,61.42,6,8.99,"Cash",335.39
4609,35,"M","Juguetes",2023-12-14,120.54,9,8.56,"Tarjeta",992
4610,55,"M","Ropa",2023-03-24,425.89,9,72.62,"Tarjeta",1049.48
4611,44,"M","Juguetes",2023-10-22,86.6,5,45.49,"Cash",236.03
4612,37,"F","Alimentos",2023-05-17,452.72,7,90.23,"Transferencia",309.62
4613,67,"F","Ropa",2023-05-11,27.77,2,67.51,"Cash",18.04
4614,39,"M","Alimentos",2023-01-29,50.99,5,46.26,"Tarjeta",137.01
4615,63,"M","Alimentos",2023-12-30,259.59,5,41.61,"Cash",757.87
4616,31,"F","Alimentos",2023-11-23,124.03,7,51.3,"Cash",422.82
4617,49,"F","Electrónica",2023-07-12,147.49,10,40.2,"Cash",881.99
4618,23,"F","Alimentos",2023-06-06,348.72,9,14.66,"Cash",2678.38
4619,20,"F","Juguetes",2023-12-07,410.45,7,7.38,"Cash",2661.11
4620,19,"M","Juguetes",2023-05-10,365.95,1,6.33,"Cash",342.79
4621,44,"M","Juguetes",2023-01-31,352.06,7,85.1,"Tarjeta",367.2
4622,44,"F","Electrónica",2023-05-05,39.66,2,89.9,"Transferencia",8.01
4623,61,"F","Hogar",2023-08-23,458.3,5,0.02,"Tarjeta",2291.04
4624,69,"M","Juguetes",2023-04-17,389.1,3,63.24,"Cash",429.1
4625,42,"M","Ropa",2023-02-25,457,2,46.25,"Tarjeta",491.28
4626,46,"M","Alimentos",2023-09-26,477.57,7,93.65,"Cash",212.28
4627,45,"M","Alimentos",2023-10-15,105.1,5,90.78,"Transferencia",48.45
4628,67,"M","Alimentos",2023-06-14,194.89,10,48.86,"Cash",996.67
4629,46,"F","Alimentos",2023-06-09,328.03,4,33.13,"Transferencia",877.41
4630,18,"F","Electrónica",2023-09-12,105.43,9,58.75,"Cash",391.41
4631,48,"F","Ropa",2023-01-30,455.94,6,24.09,"Transferencia",2076.62
4632,42,"F","Ropa",2023-10-31,317.97,4,5.11,"Cash",1206.89
4633,57,"F","Ropa",2023-12-08,253.54,5,47.07,"Transferencia",670.99
4634,23,"F","Electrónica",2023-09-17,464.85,5,92.28,"Tarjeta",179.43
4635,37,"F","Electrónica",2023-06-10,121.13,2,53.9,"Transferencia",111.68
4636,45,"M","Electrónica",2023-09-01,381.61,9,16.16,"Transferencia",2879.48
4637,70,"F","Juguetes",2023-09-04,419.18,3,3.54,"Transferencia",1213.02
4638,67,"M","Electrónica",2023-12-17,107.55,6,26.13,"Tarjeta",476.68
4639,27,"F","Juguetes",2023-08-08,89.94,10,46.69,"Transferencia",479.47
4640,70,"M","Electrónica",2023-12-21,162.51,8,2.58,"Transferencia",1266.54
4641,22,"F","Hogar",2023-03-15,247.987691836735,5,99.96,"Transferencia",0.5
4642,30,"M","Electrónica",2023-12-29,135.97,8,97.98,"Transferencia",21.97
4643,26,"F","Juguetes",2023-10-31,56.64,6,79.51,"Tarjeta",69.63
4644,63,"F","Juguetes",2023-03-25,124.9,10,45.47,"Transferencia",681.08
4645,46,"M","Alimentos",2023-11-27,250.24,1,29.91,"Transferencia",175.39
4646,49,"F","Ropa",2023-03-28,245.66,6,65.46,"Tarjeta",509.11
4647,63,"M","Alimentos",2023-05-13,494.16,2,87.03,"Cash",128.19
4648,51,"F","Electrónica",2023-11-18,308.77,9,86.38,"Tarjeta",378.49
4649,29,"M","Hogar",2023-11-22,263.73,10,70.28,"Cash",783.81
4650,47,"F","Ropa",2023-01-14,152.76,4,93.12,"Tarjeta",42.04
4651,27,"M","Electrónica",2023-06-25,267.51,9,49.02,"Cash",1227.39
4652,58,"F","Hogar",2023-04-14,124.04,2,82.47,"Cash",43.49
4653,27,"M","Hogar",2023-01-15,84.95,9,21.32,"Cash",601.55
4654,27,"M","Ropa",2023-07-20,117.04,8,0,"Tarjeta",936.32
4655,42,"M","Alimentos",2023-03-07,359.69,10,12.82,"Transferencia",3135.78
4656,27,"F","Alimentos",2023-05-18,87.95,1,47.8,"Transferencia",45.91
4657,43,"M","Electrónica",2023-06-07,173.3,6,71.91,"Transferencia",292.08
4658,24,"M","Juguetes",2023-05-01,170.4,7,90.58,"Tarjeta",112.36
4659,34,"M","Electrónica",2023-07-24,270.59,6,69.78,"Transferencia",490.63
4660,48,"M","Electrónica",2023-03-28,187.17,9,59.73,"Transferencia",678.36
4661,66,"M","Alimentos",2023-09-27,194.52,1,58.23,"Cash",81.25
4662,58,"F","Ropa",2023-01-17,407.29,9,48.05,"Transferencia",1904.28
4663,44,"F","Ropa",2023-12-06,345.4,10,31.44,"Tarjeta",2368.06
4664,40,"M","Ropa",2023-05-02,333.96,10,92.98,"Cash",234.44
4665,55,"M","Juguetes",2023-04-20,434.04,3,0,"Transferencia",1302.12
4666,52,"M","Juguetes",2023-01-10,497.58,2,79.42,"Tarjeta",204.8
4667,21,"M","Electrónica",2023-06-08,141.41,3,32.11,"Tarjeta",288.01
4668,56,"M","Hogar",2023-02-04,186.74,3,42.1,"Transferencia",324.37
4669,21,"M","Juguetes",2023-05-31,458.14,6,89.04,"Transferencia",301.27
4670,53,"M","Alimentos",2023-05-08,180.87,4,67.21,"Transferencia",237.23
4671,40,"F","Juguetes",2023-11-04,254.28,6,47.31,"Tarjeta",803.88
4672,62,"M","Juguetes",2023-08-04,73.61,8,46.39,"Tarjeta",315.7
4673,50,"M","Alimentos",2023-06-30,152.01,9,60.48,"Tarjeta",540.67
4674,24,"F","Alimentos",2023-06-24,287.93,5,80.45,"Tarjeta",281.45
4675,35,"M","Hogar",2023-01-23,447.34,7,79.97,"Cash",627.22
4676,57,"M","Hogar",2023-12-30,289.72,5,0.31,"Cash",1444.11
4677,63,"F","Alimentos",2023-11-01,390.57,9,15.91,"Tarjeta",2955.87
4678,54,"M","Hogar",2023-04-29,120.79,5,67.59,"Transferencia",195.74
4679,44,"F","Hogar",2023-07-08,251.13,5,94.25,"Tarjeta",72.2
4680,52,"F","Hogar",2023-08-30,57.29,10,22.21,"Cash",445.66
4681,24,"M","Juguetes",2023-06-08,170.69,2,34.49,"Tarjeta",223.64
4682,18,"M","Alimentos",2023-02-18,461.86,5,34.62,"Transferencia",1509.82
4683,46,"M","Electrónica",2023-07-17,356.63,3,68.5,"Tarjeta",337.02
4684,47,"M","Ropa",2023-07-07,499.95,5,78.12,"Transferencia",546.95
4685,24,"M","Ropa",2023-09-24,111.18,1,31.97,"Cash",75.64
4686,57,"F","Hogar",2023-09-29,215.5,10,37.14,"Cash",1354.63
4687,65,"F","Ropa",2023-12-14,247.987691836735,3,91.42,"Tarjeta",63.83
4688,30,"M","Ropa",2023-12-26,256.58,2,18.84,"Transferencia",416.48
4689,19,"F","Electrónica",2023-07-27,50.97,4,17.48,"Tarjeta",168.24
4690,39,"F","Electrónica",2023-07-31,291.98,3,91.78,"Transferencia",72
4691,30,"F","Juguetes",2023-04-18,425.62,4,75.69,"Transferencia",413.87
4692,44,"F","Electrónica",2023-11-30,291.29,4,5.32,"Tarjeta",1103.17
4693,62,"M","Alimentos",2023-02-15,487.76,2,21.92,"Tarjeta",761.69
4694,56,"M","Ropa",2023-09-21,368.56,5,43.54,"Cash",1040.44
4695,46,"M","Ropa",2023-02-21,321.82,3,74.05,"Tarjeta",250.54
4696,18,"M","Alimentos",2023-07-16,176.47,10,90.65,"Transferencia",165
4697,56,"M","Ropa",2023-10-03,453.05,3,57.29,"Tarjeta",580.49
4698,31,"F","Alimentos",2023-04-15,9.51,3,65.09,"Tarjeta",9.96
4699,50,"F","Hogar",2023-08-28,20.54,9,36.31,"Tarjeta",117.74
4700,51,"F","Juguetes",2023-02-16,428.84,1,48.64,"Tarjeta",220.25
4701,30,"F","Alimentos",2023-02-12,11.74,10,71.01,"Transferencia",34.03
4702,65,"F","Ropa",2023-09-16,297.71,6,7.24,NA,1656.93
4703,62,"M","Alimentos",2023-12-15,466.04,4,96.43,"Tarjeta",66.55
4704,20,"M","Hogar",2023-06-16,291.83,9,53.67,"Tarjeta",1216.84
4705,44,"M","Hogar",2023-11-10,160.89,1,38.25,"Cash",99.35
4706,41,"M","Hogar",2023-11-05,71.79,10,43.04,"Cash",408.92
4707,34,"F","Electrónica",2023-07-16,41.79,2,22.08,"Cash",65.13
4708,36,"F","Juguetes",2023-08-14,254.27,9,58.95,"Cash",939.4
4709,42,"M","Electrónica",2023-03-30,426.53,5,16.2,"Tarjeta",1787.16
4710,37,"F","Hogar",2023-10-01,244.73,5,93.81,"Tarjeta",75.74
4711,69,"M","Ropa",2023-05-19,171.49,4,14.26,"Tarjeta",588.14
4712,52,"M","Hogar",2023-09-17,289.58,8,24.09,"Cash",1758.56
4713,31,"M","Alimentos",2023-01-28,62.81,2,58.66,"Tarjeta",51.93
4714,28,"M","Hogar",2023-12-27,283.29,10,17.54,"Transferencia",2336.01
4715,21,"F","Electrónica",2023-04-07,276.46,10,22.38,"Transferencia",2145.88
4716,38,"F","Alimentos",2023-01-03,103.75,9,22.81,"Transferencia",720.76
4717,35,"F","Alimentos",2023-04-11,176.09,3,6.38,"Tarjeta",494.57
4718,69,"M","Alimentos",2023-04-01,350.74,7,9.09,"Tarjeta",2232
4719,63,"M","Ropa",2023-05-07,150.16,4,80.73,"Tarjeta",115.74
4720,62,"F","Electrónica",2023-11-22,273.32,1,12.14,"Cash",240.14
4721,39,"F","Juguetes",2023-06-13,346.84,10,43.04,"Cash",1975.6
4722,53,"F","Hogar",2023-04-10,210.67,4,29.47,"Tarjeta",594.34
4723,56,"F","Ropa",2023-08-30,54.24,1,42.99,"Transferencia",30.92
4724,20,"M","Electrónica",2023-02-02,186.76,10,56.51,"Transferencia",812.22
4725,47,"F","Electrónica",2023-05-21,45.37,9,63.97,"Cash",147.12
4726,57,"F","Electrónica",2023-02-04,453.99,8,27.38,"Transferencia",2637.5
4727,40,"M","Hogar",2023-04-26,236.9,1,67.09,"Tarjeta",77.96
4728,51,"F","Ropa",2023-02-27,166.34,7,0.17,"Cash",1162.4
4729,34,"M","Electrónica",2023-01-08,280.32,3,51.21,"Cash",410.3
4730,28,"F","Hogar",2023-07-31,281.33,3,72.03,"Cash",236.06
4731,24,"F","Juguetes",2023-05-03,186.69,9,76.78,"Cash",390.14
4732,45,"F","Ropa",2023-12-19,340.7,6,37.18,"Transferencia",1284.17
4733,70,"M","Juguetes",2023-10-27,333.62,3,95.88,"Transferencia",41.24
4734,66,"M","Hogar",2023-07-22,397.92,10,45.83,"Cash",2155.53
4735,51,"M","Juguetes",2023-10-28,354.65,8,79.94,"Transferencia",569.14
4736,70,"M","Ropa",2023-08-24,383.96,10,28.39,"Tarjeta",2749.54
4737,23,"M","Electrónica",2023-11-16,496.06,10,50.06,"Transferencia",2477.32
4738,29,"M","Hogar",2023-05-23,163.18,10,65.65,"Tarjeta",560.52
4739,30,"F","Ropa",2023-07-17,316.79,5,12.04,"Cash",1393.24
4740,29,"F","Alimentos",2023-06-09,175.93,8,59.4,"Cash",571.42
4741,30,"F","Ropa",2023-09-14,374.78,5,36.82,"Cash",1183.93
4742,18,"M","Juguetes",2023-12-10,421.38,7,19.11,"Tarjeta",2385.98
4743,57,"F","Hogar",2023-02-20,107.88,8,48.09,"Cash",448
4744,57,"M","Electrónica",2023-06-13,217.09,8,14.72,"Transferencia",1481.07
4745,44,"F","Juguetes",2023-04-17,445.39,9,43.47,"Tarjeta",2266.01
4746,44,"F","Alimentos",2023-03-15,400.71,10,39.21,"Cash",2435.92
4747,49,"M","Juguetes",2023-05-28,293.75,2,30.77,"Transferencia",406.73
4748,26,"F","Juguetes",2023-11-28,17.49,9,43.25,"Transferencia",89.33
4749,21,"M","Hogar",2023-03-19,469.8,7,67.73,"Transferencia",1061.23
4750,50,"F","Juguetes",2023-09-21,335.41,10,97.64,"Cash",79.16
4751,64,"F","Hogar",2023-02-11,353.31,4,91.34,"Tarjeta",122.39
4752,65,"F","Juguetes",2023-04-26,240.72,6,28.96,"Transferencia",1026.04
4753,68,"M","Juguetes",2023-01-18,247.987691836735,1,5.77,"Tarjeta",233.68
4754,65,"M","Alimentos",2023-11-27,301,1,91.15,"Cash",26.64
4755,68,"M","Hogar",2023-01-16,343.38,7,87.54,"Transferencia",299.5
4756,62,"F","Ropa",2023-05-21,123.69,2,3.88,"Transferencia",237.78
4757,39,"M","Juguetes",2023-06-19,369.05,4,32,"Cash",1003.82
4758,22,"F","Ropa",2023-08-25,10.21,6,27.8,"Tarjeta",44.23
4759,28,"M","Electrónica",2023-01-28,96.57,3,76.27,"Cash",68.75
4760,59,"F","Hogar",2023-07-29,388.97,1,77.1,"Tarjeta",89.07
4761,42,"M","Alimentos",2023-10-02,18.92,6,16.18,NA,95.15
4762,44,"F","Ropa",2023-04-01,24.69,4,77.17,"Cash",22.55
4763,33,"M","Hogar",2023-07-17,481.35,3,45.54,"Transferencia",786.43
4764,59,"M","Alimentos",2023-05-03,97.12,4,75.44,"Cash",95.41
4765,61,"M","Hogar",2023-03-24,391.95,9,86.14,"Tarjeta",488.92
4766,62,"F","Alimentos",2023-12-05,204.28,3,0,"Transferencia",612.84
4767,43,"M","Electrónica",2023-08-10,134.12,2,0,"Tarjeta",268.24
4768,64,"M","Hogar",2023-09-29,245.36,3,54.8,"Transferencia",332.71
4769,29,"F","Hogar",2023-01-03,282.32,8,43.66,"Cash",1272.47
4770,68,"F","Ropa",2023-04-23,217.71,2,63.1,"Tarjeta",160.67
4771,52,"M","Electrónica",2023-09-24,482.09,4,67.8,"Tarjeta",620.93
4772,40,"M","Juguetes",2023-06-05,254.52,1,35.5,"Transferencia",164.17
4773,44,"M","Ropa",2023-12-11,208.64,5,8.58,"Tarjeta",953.69
4774,56,"M","Ropa",2023-08-05,414.61,6,23.08,"Tarjeta",1913.51
4775,22,"M","Hogar",2023-01-09,67.1,10,0,"Cash",671
4776,34,"F","Electrónica",2023-02-24,210.13,3,37.53,"Tarjeta",393.8
4777,50,"M","Alimentos",2023-06-26,286.29,7,52.37,"Transferencia",954.52
4778,53,"F","Juguetes",2023-07-16,344.39,1,99.84,"Transferencia",0.55
4779,34,"F","Hogar",2023-04-09,211.83,7,23.58,"Cash",1133.16
4780,35,"M","Juguetes",2023-12-21,8.55,5,71.02,"Tarjeta",12.39
4781,61,"M","Alimentos",2023-02-21,10.36,4,25.67,"Transferencia",30.8
4782,37,"F","Hogar",2023-04-23,275.54,1,23.93,"Transferencia",209.6
4783,26,"F","Alimentos",2023-01-03,21.63,3,35.7,"Cash",41.72
4784,19,"M","Alimentos",2023-05-09,241.85,1,96.76,"Transferencia",7.84
4785,44,"M","Alimentos",2023-05-05,469.87,3,51.93,"Transferencia",677.6
4786,43,"F","Alimentos",2023-02-13,345.71,7,15.91,"Transferencia",2034.95
4787,20,"F","Alimentos",2023-02-28,33.78,1,64.48,"Tarjeta",12
4788,22,"M","Juguetes",2023-09-21,147.57,9,34.14,"Cash",874.71
4789,39,"F","Alimentos",2023-10-02,396.82,2,48.26,"Transferencia",410.63
4790,49,"M","Alimentos",2023-02-13,432.57,8,77.41,"Tarjeta",781.74
4791,43,"F","Ropa",2023-09-20,179.66,8,80.88,"Cash",274.81
4792,18,"F","Ropa",2023-03-23,289.2,7,19.06,"Cash",1638.55
4793,23,"F","Hogar",2023-06-21,47.04,8,45.3,"Cash",205.85
4794,26,"M","Hogar",2023-03-11,204.67,7,0,"Tarjeta",1432.69
4795,63,"F","Alimentos",2023-08-12,94.21,2,81.5,"Tarjeta",34.86
4796,38,"M","Hogar",2023-11-17,143.15,9,3.51,"Tarjeta",1243.13
4797,63,"M","Ropa",2023-09-19,476.04,1,87.73,"Tarjeta",58.41
4798,66,"M","Ropa",2023-07-19,415.27,6,46.4,"Transferencia",1335.51
4799,39,"F","Ropa",2023-02-09,339.89,8,91.51,"Transferencia",230.85
4800,57,"F","Hogar",2023-07-21,22.99,8,74.39,"Transferencia",47.1
4801,35,"F","Hogar",2023-06-15,12.59,8,52.77,"Tarjeta",47.57
4802,42,"F","Alimentos",2023-05-16,81.68,2,20.63,"Tarjeta",129.66
4803,28,"M","Hogar",2023-03-09,88.71,10,52.48,"Tarjeta",421.55
4804,37,"F","Alimentos",2023-02-17,247.987691836735,6,8.34,"Tarjeta",1363.83
4805,69,"M","Electrónica",2023-07-15,327.51,5,59.86,"Transferencia",657.31
4806,44,"F","Juguetes",2023-08-04,460.1,3,4.67,"Transferencia",1315.84
4807,26,"M","Juguetes",2023-06-17,207.98,7,79.39,"Cash",300.05
4808,44,"M","Hogar",2023-12-02,403.92,1,37.33,"Tarjeta",253.14
4809,27,"F","Electrónica",2023-09-30,90.77,2,96.35,"Cash",6.63
4810,69,"F","Juguetes",2023-01-11,24.16,6,81.37,"Tarjeta",27.01
4811,53,"F","Alimentos",2023-07-22,437.7,6,39.54,"Transferencia",1587.8
4812,35,"M","Juguetes",2023-09-06,188.73,10,36.38,"Tarjeta",1200.7
4813,52,"F","Hogar",2023-04-12,497.13,3,95.61,"Transferencia",65.47
4814,37,"M","Electrónica",2023-01-22,405.86,6,83.19,"Tarjeta",409.35
4815,28,"M","Alimentos",2023-12-14,436.11,9,59.48,"Tarjeta",1590.41
4816,70,"F","Hogar",2023-01-23,422.69,8,31.31,"Transferencia",2322.77
4817,57,"M","Hogar",2023-05-18,365.84,8,18.17,"Transferencia",2394.93
4818,44,"F","Hogar",2023-06-14,247.987691836735,3,50.92,"Tarjeta",365.14
4819,52,"F","Ropa",2023-04-07,43.67,3,8.97,"Tarjeta",119.26
4820,34,"F","Hogar",2023-05-14,240.47,9,0,"Tarjeta",2164.23
4821,51,"F","Hogar",2023-02-02,436.46,7,85.35,"Transferencia",447.59
4822,36,"F","Electrónica",2023-11-03,388.95,3,93.98,"Tarjeta",70.24
4823,40,"M","Juguetes",2023-02-02,468.47,8,90.9,"Transferencia",341.05
4824,52,"M","Juguetes",2023-04-18,261.82,8,78.05,"Cash",459.76
4825,68,"M","Electrónica",2023-12-14,32.06,7,84.02,"Cash",35.86
4826,46,"F","Hogar",2023-03-14,327.86,8,95.14,"Transferencia",127.47
4827,45,"M","Alimentos",2023-03-02,364.67,3,93.72,"Tarjeta",68.7
4828,59,"F","Ropa",2023-08-09,113.98,8,55.14,"Transferencia",409.05
4829,69,"M","Juguetes",2023-09-18,155.2,7,61.86,"Tarjeta",414.35
4830,30,"F","Alimentos",2023-03-01,203,6,60.37,"Tarjeta",482.69
4831,66,"M","Hogar",2023-01-19,215.89,2,74.82,"Transferencia",108.72
4832,35,"M","Juguetes",2023-05-21,276.21,2,56.16,"Tarjeta",242.18
4833,37,"F","Ropa",2023-11-20,432.35,7,56.05,"Tarjeta",1330.12
4834,64,"F","Alimentos",2023-01-05,488,7,94.69,"Cash",181.39
4835,43,"M","Ropa",2023-10-28,180.61,5,99.98,"Tarjeta",0.18
4836,51,"M","Ropa",2023-05-06,241.65,3,85.44,"Tarjeta",105.55
4837,52,"M","Electrónica",2023-04-14,198.14,9,14.98,"Transferencia",1516.13
